banlist_id,card_id,card_name,status
61,81122844,Wind-Up Carrier Zenmaity,Forbidden
61,81275020,Speedroid Terrortop,Limited
61,81439173,Foolish Burial,Limited
61,82385847,Dinowrestler Pankratops,Limited
61,83152482,Union Carrier,Forbidden
61,83190280,Lunalight Tiger,Limited
61,83764719,Monster Reborn,Limited
61,85115440,Zoodiac Broadbull,Forbidden
61,85243784,Linkross,Forbidden
61,85602018,Last Will,Forbidden
61,86148577,Guardragon Elpy,Forbidden
61,88071625,The Tyrant Neptune,Forbidden
61,88581108,True King of All Calamities,Forbidden
61,89399912,"Tempest, Dragon Ruler of Storms",Limited
61,90411554,"Redox, Dragon Ruler of Boulders",Forbidden
61,90953320,T.G. Hyper Librarian,Limited
61,91258852,SPYRAL Master Plan,Forbidden
61,91623717,Chain Strike,Limited
61,92731385,Tearlaments Kitkallos,Forbidden
61,93016201,Royal Oppression,Forbidden
61,93369354,Fishborg Blaster,Forbidden
61,93946239,Into the Void,Limited
61,94677445,Ib the World Chalice Justiciar,Forbidden
61,94689206,Block Dragon,Forbidden
61,95308449,Final Countdown,Limited
61,96782886,Mind Master,Forbidden
61,98095162,"Curious, the Lightsworn Dominion",Forbidden
61,99177923,Infernity Archfiend,Limited
61,99234526,White Dragon Wyverburster,Limited
61,99745551,Danger!? Tsuchinoko?,Limited
61,99937011,Mudora the Sword Oracle,Limited
62,572850,Tearlaments Scheiren,Limited
62,581014,Daigusto Emeral,Limited
62,1041278,Branded Expulsion,Forbidden
62,1357146,Ronintoadin,Forbidden
62,1845204,Instant Fusion,Limited
62,2295440,One for One,Limited
62,3040496,"Chaos Ruler, the Chaotic Magical Dragon",Forbidden
62,3280747,Sixth Sense,Forbidden
62,3679218,Knightmare Mermaid,Forbidden
62,3734202,Naturia Sacred Tree,Limited
62,4031928,Change of Heart,Limited
62,4423206,M-X-Saber Invoker,Forbidden
62,5851097,Vanity's Emptiness,Forbidden
62,6728559,Archnemeses Protos,Forbidden
62,7394770,Brilliant Fusion,Forbidden
62,7563579,Performage Plushfire,Forbidden
62,7902349,Left Arm of the Forbidden One,Limited
62,8124921,Right Leg of the Forbidden One,Limited
62,8903700,Djinn Releaser of Rituals,Forbidden
62,9411399,Destiny HERO - Malicious,Semi-Limited
62,9929398,Blackwing - Gofu the Vague Shadow,Forbidden
62,10389142,Number 42: Galaxy Tomahawk,Forbidden
62,11110587,That Grass Looks Greener,Forbidden
62,12958919,Phantom Skyblaster,Limited
62,13035077,Dragonic Diagram,Limited
62,14532163,Lightning Storm,Semi-Limited
62,14536035,Dark Grepher,Limited
62,15291624,Thunder Dragon Colossus,Forbidden
62,15341821,Dandylion,Forbidden
62,15443125,Spright Starter,Semi-Limited
62,15854426,Divine Wind of Mist Valley,Limited
62,17266660,Herald of Orange Light,Semi-Limited
62,17330916,Performapal Monkeyboard,Limited
62,17375316,Confiscation,Forbidden
62,17412721,Elder Entity Norden,Forbidden
62,18144507,Harpie's Feather Duster,Limited
62,19613556,Heavy Storm,Forbidden
62,20292186,Artifact Scythe,Forbidden
62,20663556,Substitoad,Limited
62,21377582,"Master Peace, the True Dracoslaying King",Forbidden
62,22593417,Topologic Gumblar Dragon,Forbidden
62,23002292,Red Reboot,Forbidden
62,23434538,"Maxx ""C""",Forbidden
62,23557835,Dimension Fusion,Forbidden
62,23558733,Phoenixian Cluster Amaryllis,Forbidden
62,24094258,Heavymetalfoes Electrumite,Forbidden
62,24224830,Called by the Grave,Limited
62,24940422,Sekka's Light,Limited
62,25725326,Prank-Kids Meow-Meow-Mu,Forbidden
62,25862681,Ancient Fairy Dragon,Limited
62,25926710,Kelbek the Ancient Vanguard,Limited
62,26118970,Red Rose Dragon,Limited
62,26400609,"Tidal, Dragon Ruler of Waterfalls",Forbidden
62,26889158,Salamangreat Gazelle,Limited
62,27174286,Return from the Different Dimension,Forbidden
62,27381364,Spright Elf,Forbidden
62,27552504,"Beatrice, Lady of the Eternal",Limited
62,27970830,Gateway of the Six,Limited
62,28566710,Last Turn,Forbidden
62,28985331,Armageddon Knight,Limited
62,31178212,Majespecter Unicorn - Kirin,Forbidden
62,32723153,Magical Explosion,Limited
62,32807846,Reinforcement of the Army,Limited
62,33396948,Exodia the Forbidden One,Limited
62,33508719,Morphing Jar,Limited
62,33782437,One Day of Peace,Limited
62,33918636,Superheavy Samurai Scarecrow,Forbidden
62,34086406,Lavalval Chain,Forbidden
62,34124316,Cyber Jar,Limited
62,34206604,Magical Scientist,Forbidden
62,34906152,Mass Driver,Forbidden
62,34945480,Outer Entity Azathot,Forbidden
62,35059553,Kaiser Colosseum,Forbidden
62,35261759,Pot of Desires,Semi-Limited
62,35316708,Time Seal,Limited
62,36521307,Mathmech Circular,Limited
62,37520316,Mind Control,Limited
62,37961969,Tearlaments Havnis,Limited
62,38572779,Miscellaneousaurus,Limited
62,38814750,PSY-Framegear Gamma,Limited
62,39064822,Knightmare Goblin,Forbidden
62,39512984,Gem-Knight Master Diamond,Limited
62,40177746,Eva,Forbidden
62,41482598,Mirage of Nightmare,Forbidden
62,42703248,Giant Trunade,Forbidden
62,42829885,The Forceful Sentry,Forbidden
62,43040603,Monster Gate,Limited
62,43262273,Appointer of the Red Lotus,Forbidden
62,43387895,Supreme King Dragon Starving Venom,Forbidden
62,43694650,Danger!? Jackalope?,Limited
62,44097050,Mecha Phantom Beast Auroradon,Forbidden
62,44519536,Left Leg of the Forbidden One,Limited
62,44763025,Delinquent Duo,Forbidden
62,44910027,Victory Dragon,Forbidden
62,45986603,Snatch Steal,Forbidden
62,46060017,Zoodiac Barrage,Forbidden
62,46411259,Metamorphosis,Forbidden
62,46448938,Spellbook of Judgment,Limited
62,48626373,Kashtira Arise-Heart,Limited
62,48905153,Zoodiac Drident,Forbidden
62,50588353,Crystron Halqifibrax,Forbidden
62,51858306,Eclipse Wyvern,Forbidden
62,52340444,Sky Striker Mecha - Hornet Drones,Limited
62,52653092,Number S0: Utopic ZEXAL,Forbidden
62,53804307,"Blaster, Dragon Ruler of Infernos",Limited
62,54447022,Soul Charge,Forbidden
62,54719828,Number 16: Shock Master,Forbidden
62,55144522,Pot of Greed,Forbidden
62,55584558,Purrely Delicious Memory,Limited
62,55623480,Fairy Tail - Snow,Forbidden
62,57421866,Level Eater,Forbidden
62,57585212,Self-Destruct Button,Forbidden
62,57835716,Orcust Harp Horror,Forbidden
62,57953380,Card of Safe Return,Forbidden
62,58577036,Reasoning,Limited
62,58820923,Number 95: Galaxy-Eyes Dark Matter Dragon,Forbidden
62,59537380,Guardragon Agarpain,Forbidden
62,59750328,Card of Demise,Limited
62,60682203,Cold Wave,Forbidden
62,61665245,Summon Sorceress,Forbidden
62,61740673,Imperial Order,Forbidden
62,61901281,Black Dragon Collapserpent,Limited
62,62320425,Agido the Ancient Sentinel,Limited
62,63101919,Tempest Magician,Forbidden
62,63166095,Sky Striker Mobilize - Engage!,Semi-Limited
62,63504681,Number 86: Heroic Champion - Rhongomyniad,Forbidden
62,63542003,Keldo the Sacred Protector,Limited
62,63789924,Smoke Grenade of the Thief,Forbidden
62,64697231,Trap Dustshoot,Forbidden
62,65536818,"Denglong, First of the Yang Zing",Limited
62,66957584,Infernity Launcher,Limited
62,67441435,Glow-Up Bulb,Forbidden
62,67616300,Chicken Game,Forbidden
62,68304193,Kashtira Unicorn,Semi-Limited
62,69015963,Cyber-Stein,Forbidden
62,69243953,Butterfly Dagger - Elma,Forbidden
62,70368879,Upstart Goblin,Limited
62,70369116,Predaplant Verte Anaconda,Forbidden
62,70828912,Premature Burial,Forbidden
62,70903634,Right Arm of the Forbidden One,Limited
62,71344451,Slash Draw,Limited
62,71650854,Magical Mid-Breaker Field,Limited
62,72330894,"Simorgh, Bird of Sovereignty",Forbidden
62,72892473,Card Destruction,Limited
62,73356503,Barrier Statue of the Stormwinds,Forbidden
62,73468603,Set Rotation,Limited
62,73539069,Striker Dragon,Limited
62,73628505,Terraforming,Limited
62,74078255,Tearlaments Merrli,Limited
62,74191942,Painful Choice,Forbidden
62,74586817,PSY-Framelord Omega,Limited
62,75500286,Gold Sarcophagus,Limited
62,75732622,Grinder Golem,Forbidden
62,76375976,Mystic Mine,Forbidden
62,76794549,Astrograph Sorcerer,Limited
62,78706415,Fiber Jar,Forbidden
62,78872731,Zoodiac Ratpier,Limited
62,79571449,Graceful Charity,Forbidden
62,80604092,Ultimate Offering,Forbidden
62,81122844,Wind-Up Carrier Zenmaity,Forbidden
62,81275020,Speedroid Terrortop,Limited
62,81439173,Foolish Burial,Limited
62,82385847,Dinowrestler Pankratops,Limited
62,83152482,Union Carrier,Forbidden
62,83190280,Lunalight Tiger,Limited
62,83764719,Monster Reborn,Limited
62,85115440,Zoodiac Broadbull,Forbidden
62,85243784,Linkross,Forbidden
62,85602018,Last Will,Forbidden
62,86148577,Guardragon Elpy,Forbidden
62,88071625,The Tyrant Neptune,Forbidden
62,88581108,True King of All Calamities,Forbidden
62,89399912,"Tempest, Dragon Ruler of Storms",Limited
62,90411554,"Redox, Dragon Ruler of Boulders",Forbidden
62,90953320,T.G. Hyper Librarian,Limited
62,91258852,SPYRAL Master Plan,Forbidden
62,91623717,Chain Strike,Limited
62,92107604,Runick Fountain,Semi-Limited
62,92731385,Tearlaments Kitkallos,Forbidden
62,93016201,Royal Oppression,Forbidden
62,93369354,Fishborg Blaster,Forbidden
62,93946239,Into the Void,Limited
62,94677445,Ib the World Chalice Justiciar,Forbidden
62,94689206,Block Dragon,Forbidden
62,95308449,Final Countdown,Limited
62,95474755,Number 89: Diablosis the Mind Hacker,Forbidden
62,96782886,Mind Master,Forbidden
62,98095162,"Curious, the Lightsworn Dominion",Forbidden
62,99177923,Infernity Archfiend,Limited
62,99234526,White Dragon Wyverburster,Limited
62,99745551,Danger!? Tsuchinoko?,Limited
62,99937011,Mudora the Sword Oracle,Limited
63,572850,Tearlaments Scheiren,Limited
63,581014,Daigusto Emeral,Limited
63,1041278,Branded Expulsion,Forbidden
63,1357146,Ronintoadin,Forbidden
63,1845204,Instant Fusion,Limited
63,2295440,One for One,Limited
63,3040496,"Chaos Ruler, the Chaotic Magical Dragon",Forbidden
63,3280747,Sixth Sense,Forbidden
63,3679218,Knightmare Mermaid,Forbidden
63,3734202,Naturia Sacred Tree,Limited
63,4031928,Change of Heart,Limited
63,4423206,M-X-Saber Invoker,Forbidden
63,5851097,Vanity's Emptiness,Forbidden
63,6728559,Archnemeses Protos,Forbidden
63,7394770,Brilliant Fusion,Forbidden
63,7563579,Performage Plushfire,Forbidden
63,7902349,Left Arm of the Forbidden One,Limited
63,8124921,Right Leg of the Forbidden One,Limited
63,8903700,Djinn Releaser of Rituals,Forbidden
63,9411399,Destiny HERO - Malicious,Semi-Limited
63,9929398,Blackwing - Gofu the Vague Shadow,Forbidden
63,10389142,Number 42: Galaxy Tomahawk,Forbidden
63,11110587,That Grass Looks Greener,Forbidden
63,12958919,Phantom Skyblaster,Limited
63,13035077,Dragonic Diagram,Limited
63,14532163,Lightning Storm,Semi-Limited
63,14536035,Dark Grepher,Limited
63,15291624,Thunder Dragon Colossus,Forbidden
63,15341821,Dandylion,Forbidden
63,15443125,Spright Starter,Semi-Limited
63,15854426,Divine Wind of Mist Valley,Limited
63,17330916,Performapal Monkeyboard,Limited
63,17375316,Confiscation,Forbidden
63,17412721,Elder Entity Norden,Forbidden
63,18144507,Harpie's Feather Duster,Limited
63,19613556,Heavy Storm,Forbidden
63,20292186,Artifact Scythe,Forbidden
63,20663556,Substitoad,Limited
63,21377582,"Master Peace, the True Dracoslaying King",Forbidden
63,22593417,Topologic Gumblar Dragon,Forbidden
63,23002292,Red Reboot,Forbidden
63,23434538,"Maxx ""C""",Forbidden
63,23557835,Dimension Fusion,Forbidden
63,23558733,Phoenixian Cluster Amaryllis,Forbidden
63,24094258,Heavymetalfoes Electrumite,Forbidden
63,24224830,Called by the Grave,Limited
63,24940422,Sekka's Light,Limited
63,25725326,Prank-Kids Meow-Meow-Mu,Forbidden
63,25862681,Ancient Fairy Dragon,Limited
63,25926710,Kelbek the Ancient Vanguard,Limited
63,26118970,Red Rose Dragon,Limited
63,26400609,"Tidal, Dragon Ruler of Waterfalls",Forbidden
63,27174286,Return from the Different Dimension,Forbidden
63,27381364,Spright Elf,Forbidden
63,27552504,"Beatrice, Lady of the Eternal",Limited
63,27970830,Gateway of the Six,Limited
63,28566710,Last Turn,Forbidden
63,28985331,Armageddon Knight,Limited
63,31178212,Majespecter Unicorn - Kirin,Forbidden
63,32723153,Magical Explosion,Limited
63,32807846,Reinforcement of the Army,Limited
63,33396948,Exodia the Forbidden One,Limited
63,33508719,Morphing Jar,Limited
63,33782437,One Day of Peace,Limited
63,33854624,Bystial Magnamhut,Limited
63,33918636,Superheavy Samurai Scarecrow,Forbidden
63,34086406,Lavalval Chain,Forbidden
63,34124316,Cyber Jar,Limited
63,34206604,Magical Scientist,Forbidden
63,34906152,Mass Driver,Forbidden
63,34945480,Outer Entity Azathot,Forbidden
63,35059553,Kaiser Colosseum,Forbidden
63,35261759,Pot of Desires,Semi-Limited
63,35316708,Time Seal,Limited
63,36521307,Mathmech Circular,Limited
63,37520316,Mind Control,Limited
63,37961969,Tearlaments Havnis,Limited
63,38572779,Miscellaneousaurus,Limited
63,38814750,PSY-Framegear Gamma,Limited
63,39064822,Knightmare Goblin,Forbidden
63,39512984,Gem-Knight Master Diamond,Limited
63,40177746,Eva,Forbidden
63,41482598,Mirage of Nightmare,Forbidden
63,42703248,Giant Trunade,Forbidden
63,42829885,The Forceful Sentry,Forbidden
63,43040603,Monster Gate,Limited
63,43262273,Appointer of the Red Lotus,Forbidden
63,43387895,Supreme King Dragon Starving Venom,Forbidden
63,43694650,Danger!? Jackalope?,Limited
63,44097050,Mecha Phantom Beast Auroradon,Forbidden
63,44519536,Left Leg of the Forbidden One,Limited
63,44763025,Delinquent Duo,Forbidden
63,44910027,Victory Dragon,Forbidden
63,45986603,Snatch Steal,Forbidden
63,46060017,Zoodiac Barrage,Forbidden
63,46411259,Metamorphosis,Forbidden
63,46448938,Spellbook of Judgment,Limited
63,48626373,Kashtira Arise-Heart,Forbidden
63,48905153,Zoodiac Drident,Forbidden
63,50588353,Crystron Halqifibrax,Forbidden
63,51858306,Eclipse Wyvern,Forbidden
63,52340444,Sky Striker Mecha - Hornet Drones,Limited
63,52653092,Number S0: Utopic ZEXAL,Forbidden
63,53804307,"Blaster, Dragon Ruler of Infernos",Limited
63,54447022,Soul Charge,Forbidden
63,54719828,Number 16: Shock Master,Forbidden
63,55144522,Pot of Greed,Forbidden
63,55584558,Purrely Delicious Memory,Limited
63,55623480,Fairy Tail - Snow,Forbidden
63,57421866,Level Eater,Forbidden
63,57585212,Self-Destruct Button,Forbidden
63,57835716,Orcust Harp Horror,Forbidden
63,57953380,Card of Safe Return,Forbidden
63,58577036,Reasoning,Limited
63,58820923,Number 95: Galaxy-Eyes Dark Matter Dragon,Forbidden
63,59537380,Guardragon Agarpain,Forbidden
63,59750328,Card of Demise,Limited
63,60682203,Cold Wave,Forbidden
63,61665245,Summon Sorceress,Forbidden
63,61740673,Imperial Order,Forbidden
63,61901281,Black Dragon Collapserpent,Limited
63,62320425,Agido the Ancient Sentinel,Limited
63,63101919,Tempest Magician,Forbidden
63,63166095,Sky Striker Mobilize - Engage!,Semi-Limited
63,63504681,Number 86: Heroic Champion - Rhongomyniad,Forbidden
63,63542003,Keldo the Sacred Protector,Limited
63,63789924,Smoke Grenade of the Thief,Forbidden
63,64697231,Trap Dustshoot,Forbidden
63,65536818,"Denglong, First of the Yang Zing",Limited
63,66957584,Infernity Launcher,Limited
63,67441435,Glow-Up Bulb,Forbidden
63,67616300,Chicken Game,Forbidden
63,68304193,Kashtira Unicorn,Semi-Limited
63,69015963,Cyber-Stein,Forbidden
63,69243953,Butterfly Dagger - Elma,Forbidden
63,70368879,Upstart Goblin,Limited
63,70369116,Predaplant Verte Anaconda,Forbidden
63,70828912,Premature Burial,Forbidden
63,70903634,Right Arm of the Forbidden One,Limited
63,71344451,Slash Draw,Limited
63,71650854,Magical Mid-Breaker Field,Limited
63,72330894,"Simorgh, Bird of Sovereignty",Forbidden
63,72892473,Card Destruction,Limited
63,73356503,Barrier Statue of the Stormwinds,Forbidden
63,73468603,Set Rotation,Limited
63,73539069,Striker Dragon,Limited
63,73628505,Terraforming,Limited
63,74078255,Tearlaments Merrli,Limited
63,74191942,Painful Choice,Forbidden
63,74586817,PSY-Framelord Omega,Limited
63,75500286,Gold Sarcophagus,Limited
63,75732622,Grinder Golem,Forbidden
63,76375976,Mystic Mine,Forbidden
63,76794549,Astrograph Sorcerer,Limited
63,78706415,Fiber Jar,Forbidden
63,78872731,Zoodiac Ratpier,Limited
63,79571449,Graceful Charity,Forbidden
63,80604092,Ultimate Offering,Forbidden
63,81122844,Wind-Up Carrier Zenmaity,Forbidden
63,81275020,Speedroid Terrortop,Limited
63,81439173,Foolish Burial,Limited
63,82385847,Dinowrestler Pankratops,Limited
63,83152482,Union Carrier,Forbidden
63,83190280,Lunalight Tiger,Limited
63,83764719,Monster Reborn,Limited
63,85115440,Zoodiac Broadbull,Forbidden
63,85243784,Linkross,Forbidden
63,85602018,Last Will,Forbidden
63,86148577,Guardragon Elpy,Forbidden
63,88071625,The Tyrant Neptune,Forbidden
63,88581108,True King of All Calamities,Forbidden
63,89399912,"Tempest, Dragon Ruler of Storms",Limited
63,90411554,"Redox, Dragon Ruler of Boulders",Forbidden
63,90953320,T.G. Hyper Librarian,Limited
63,91258852,SPYRAL Master Plan,Forbidden
63,91623717,Chain Strike,Limited
63,92107604,Runick Fountain,Semi-Limited
63,92731385,Tearlaments Kitkallos,Forbidden
63,93016201,Royal Oppression,Forbidden
63,93369354,Fishborg Blaster,Forbidden
63,93946239,Into the Void,Limited
63,94677445,Ib the World Chalice Justiciar,Forbidden
63,94689206,Block Dragon,Forbidden
63,95308449,Final Countdown,Limited
63,95474755,Number 89: Diablosis the Mind Hacker,Forbidden
63,96782886,Mind Master,Forbidden
63,98095162,"Curious, the Lightsworn Dominion",Forbidden
63,99177923,Infernity Archfiend,Limited
63,99234526,White Dragon Wyverburster,Limited
63,99266988,Chaos Space,Limited
63,99745551,Danger!? Tsuchinoko?,Limited
63,99937011,Mudora the Sword Oracle,Limited
64,572850,Tearlaments Scheiren,Limited
64,581014,Daigusto Emeral,Limited
64,1041278,Branded Expulsion,Forbidden
64,1357146,Ronintoadin,Forbidden
64,1845204,Instant Fusion,Limited
64,2295440,One for One,Limited
64,3040496,"Chaos Ruler, the Chaotic Magical Dragon",Forbidden
64,3280747,Sixth Sense,Forbidden
64,3679218,Knightmare Mermaid,Forbidden
64,3734202,Naturia Sacred Tree,Limited
64,4031928,Change of Heart,Limited
64,4423206,M-X-Saber Invoker,Forbidden
64,5851097,Vanity's Emptiness,Forbidden
64,6728559,Archnemeses Protos,Forbidden
64,7394770,Brilliant Fusion,Forbidden
64,7563579,Performage Plushfire,Forbidden
64,7902349,Left Arm of the Forbidden One,Limited
64,8124921,Right Leg of the Forbidden One,Limited
64,8903700,Djinn Releaser of Rituals,Forbidden
64,9411399,Destiny HERO - Malicious,Semi-Limited
64,9929398,Blackwing - Gofu the Vague Shadow,Forbidden
64,10389142,Number 42: Galaxy Tomahawk,Forbidden
64,11110587,That Grass Looks Greener,Forbidden
64,12958919,Phantom Skyblaster,Limited
64,13035077,Dragonic Diagram,Limited
64,14532163,Lightning Storm,Semi-Limited
64,14536035,Dark Grepher,Limited
64,15291624,Thunder Dragon Colossus,Forbidden
64,15341821,Dandylion,Forbidden
64,15854426,Divine Wind of Mist Valley,Limited
64,17330916,Performapal Monkeyboard,Limited
64,17375316,Confiscation,Forbidden
64,17412721,Elder Entity Norden,Forbidden
64,18144507,Harpie's Feather Duster,Limited
64,19613556,Heavy Storm,Forbidden
64,20292186,Artifact Scythe,Forbidden
64,20663556,Substitoad,Limited
64,21347668,Purrely Sleepy Memory,Semi-Limited
64,21377582,"Master Peace, the True Dracoslaying King",Forbidden
64,22593417,Topologic Gumblar Dragon,Forbidden
64,23002292,Red Reboot,Forbidden
64,23434538,"Maxx ""C""",Forbidden
64,23557835,Dimension Fusion,Forbidden
64,23558733,Phoenixian Cluster Amaryllis,Forbidden
64,24094258,Heavymetalfoes Electrumite,Forbidden
64,24207889,There Can Be Only One,Limited
64,24224830,Called by the Grave,Limited
64,24940422,Sekka's Light,Limited
64,25725326,Prank-Kids Meow-Meow-Mu,Forbidden
64,25862681,Ancient Fairy Dragon,Limited
64,25926710,Kelbek the Ancient Vanguard,Forbidden
64,26118970,Red Rose Dragon,Limited
64,26400609,"Tidal, Dragon Ruler of Waterfalls",Forbidden
64,27174286,Return from the Different Dimension,Forbidden
64,27381364,Spright Elf,Forbidden
64,27552504,"Beatrice, Lady of the Eternal",Limited
64,27970830,Gateway of the Six,Limited
64,28566710,Last Turn,Forbidden
64,28985331,Armageddon Knight,Limited
64,31178212,Majespecter Unicorn - Kirin,Forbidden
64,32723153,Magical Explosion,Limited
64,32807846,Reinforcement of the Army,Limited
64,33396948,Exodia the Forbidden One,Limited
64,33508719,Morphing Jar,Limited
64,33782437,One Day of Peace,Limited
64,33854624,Bystial Magnamhut,Limited
64,33918636,Superheavy Samurai Scarecrow,Forbidden
64,34086406,Lavalval Chain,Forbidden
64,34124316,Cyber Jar,Limited
64,34206604,Magical Scientist,Forbidden
64,34906152,Mass Driver,Forbidden
64,34945480,Outer Entity Azathot,Forbidden
64,35059553,Kaiser Colosseum,Forbidden
64,35316708,Time Seal,Limited
64,36521307,Mathmech Circular,Forbidden
64,37961969,Tearlaments Havnis,Limited
64,38572779,Miscellaneousaurus,Limited
64,38814750,PSY-Framegear Gamma,Limited
64,39064822,Knightmare Goblin,Forbidden
64,39512984,Gem-Knight Master Diamond,Limited
64,40177746,Eva,Forbidden
64,41165831,Unchained Soul of Sharvara,Limited
64,41482598,Mirage of Nightmare,Forbidden
64,42703248,Giant Trunade,Forbidden
64,42829885,The Forceful Sentry,Forbidden
64,43040603,Monster Gate,Limited
64,43262273,Appointer of the Red Lotus,Forbidden
64,43387895,Supreme King Dragon Starving Venom,Forbidden
64,43694650,Danger!? Jackalope?,Limited
64,44097050,Mecha Phantom Beast Auroradon,Forbidden
64,44519536,Left Leg of the Forbidden One,Limited
64,44763025,Delinquent Duo,Forbidden
64,44910027,Victory Dragon,Forbidden
64,45986603,Snatch Steal,Limited
64,46060017,Zoodiac Barrage,Forbidden
64,46411259,Metamorphosis,Forbidden
64,48626373,Kashtira Arise-Heart,Forbidden
64,48905153,Zoodiac Drident,Forbidden
64,50588353,Crystron Halqifibrax,Forbidden
64,51858306,Eclipse Wyvern,Forbidden
64,52340444,Sky Striker Mecha - Hornet Drones,Limited
64,52653092,Number S0: Utopic ZEXAL,Forbidden
64,53334471,Gozen Match,Limited
64,53804307,"Blaster, Dragon Ruler of Infernos",Limited
64,54447022,Soul Charge,Forbidden
64,54719828,Number 16: Shock Master,Forbidden
64,55144522,Pot of Greed,Forbidden
64,55584558,Purrely Delicious Memory,Limited
64,55623480,Fairy Tail - Snow,Forbidden
64,57421866,Level Eater,Forbidden
64,57585212,Self-Destruct Button,Forbidden
64,57835716,Orcust Harp Horror,Limited
64,57953380,Card of Safe Return,Forbidden
64,58577036,Reasoning,Limited
64,58820923,Number 95: Galaxy-Eyes Dark Matter Dragon,Forbidden
64,59537380,Guardragon Agarpain,Forbidden
64,59750328,Card of Demise,Limited
64,59934749,"Isolde, Two Tales of the Noble Knights",Forbidden
64,60682203,Cold Wave,Forbidden
64,61665245,Summon Sorceress,Forbidden
64,61740673,Imperial Order,Forbidden
64,61901281,Black Dragon Collapserpent,Limited
64,62320425,Agido the Ancient Sentinel,Forbidden
64,63101919,Tempest Magician,Forbidden
64,63166095,Sky Striker Mobilize - Engage!,Semi-Limited
64,63504681,Number 86: Heroic Champion - Rhongomyniad,Forbidden
64,63542003,Keldo the Sacred Protector,Limited
64,63789924,Smoke Grenade of the Thief,Forbidden
64,64697231,Trap Dustshoot,Forbidden
64,65536818,"Denglong, First of the Yang Zing",Limited
64,65563871,Sunvine Healer,Limited
64,65734501,Rescue-ACE Air Lifter,Limited
64,66957584,Infernity Launcher,Limited
64,67441435,Glow-Up Bulb,Forbidden
64,67616300,Chicken Game,Forbidden
64,69015963,Cyber-Stein,Forbidden
64,69243953,Butterfly Dagger - Elma,Forbidden
64,70369116,Predaplant Verte Anaconda,Forbidden
64,70828912,Premature Burial,Forbidden
64,70903634,Right Arm of the Forbidden One,Limited
64,71344451,Slash Draw,Limited
64,71650854,Magical Mid-Breaker Field,Limited
64,72330894,"Simorgh, Bird of Sovereignty",Forbidden
64,72892473,Card Destruction,Limited
64,73356503,Barrier Statue of the Stormwinds,Forbidden
64,73468603,Set Rotation,Limited
64,73539069,Striker Dragon,Limited
64,73628505,Terraforming,Limited
64,74078255,Tearlaments Merrli,Limited
64,74191942,Painful Choice,Forbidden
64,74586817,PSY-Framelord Omega,Limited
64,75500286,Gold Sarcophagus,Limited
64,75732622,Grinder Golem,Forbidden
64,76375976,Mystic Mine,Forbidden
64,76794549,Astrograph Sorcerer,Limited
64,78706415,Fiber Jar,Forbidden
64,78872731,Zoodiac Ratpier,Limited
64,79571449,Graceful Charity,Forbidden
64,80604092,Ultimate Offering,Forbidden
64,81122844,Wind-Up Carrier Zenmaity,Forbidden
64,81275020,Speedroid Terrortop,Semi-Limited
64,81439173,Foolish Burial,Limited
64,82385847,Dinowrestler Pankratops,Semi-Limited
64,83152482,Union Carrier,Forbidden
64,83190280,Lunalight Tiger,Limited
64,83764719,Monster Reborn,Limited
64,85115440,Zoodiac Broadbull,Forbidden
64,85243784,Linkross,Forbidden
64,85602018,Last Will,Forbidden
64,86148577,Guardragon Elpy,Forbidden
64,88071625,The Tyrant Neptune,Forbidden
64,88581108,True King of All Calamities,Forbidden
64,89399912,"Tempest, Dragon Ruler of Storms",Limited
64,90411554,"Redox, Dragon Ruler of Boulders",Limited
64,90846359,Rivalry of Warlords,Limited
64,90953320,T.G. Hyper Librarian,Limited
64,91258852,SPYRAL Master Plan,Forbidden
64,91623717,Chain Strike,Limited
64,92107604,Runick Fountain,Semi-Limited
64,92731385,Tearlaments Kitkallos,Forbidden
64,93016201,Royal Oppression,Forbidden
64,93369354,Fishborg Blaster,Forbidden
64,93896655,Sunavalon Dryas,Limited
64,93946239,Into the Void,Limited
64,94677445,Ib the World Chalice Justiciar,Limited
64,94689206,Block Dragon,Forbidden
64,95308449,Final Countdown,Limited
64,95474755,Number 89: Diablosis the Mind Hacker,Forbidden
64,96782886,Mind Master,Forbidden
64,98095162,"Curious, the Lightsworn Dominion",Forbidden
64,99234526,White Dragon Wyverburster,Limited
64,99266988,Chaos Space,Limited
64,99745551,Danger!? Tsuchinoko?,Limited
64,99937011,Mudora the Sword Oracle,Limited
65,572850,Tearlaments Scheiren,Limited
65,581014,Daigusto Emeral,Limited
65,1041278,Branded Expulsion,Forbidden
65,1357146,Ronintoadin,Forbidden
65,1845204,Instant Fusion,Limited
65,2295440,One for One,Limited
65,3040496,"Chaos Ruler, the Chaotic Magical Dragon",Forbidden
65,3280747,Sixth Sense,Forbidden
65,3679218,Knightmare Mermaid,Forbidden
65,3734202,Naturia Sacred Tree,Limited
65,4031928,Change of Heart,Limited
65,4423206,M-X-Saber Invoker,Forbidden
65,5851097,Vanity's Emptiness,Forbidden
65,6728559,Archnemeses Protos,Limited
65,7394770,Brilliant Fusion,Forbidden
65,7563579,Performage Plushfire,Forbidden
65,7902349,Left Arm of the Forbidden One,Limited
65,8124921,Right Leg of the Forbidden One,Limited
65,8903700,Djinn Releaser of Rituals,Forbidden
65,9929398,Blackwing - Gofu the Vague Shadow,Forbidden
